label,source_file,S1_dR,S1_abs_dR,S1_EMAi0.001,S1_EMAi0.01,S1_EMAi0.1,S1_EMAd0.001,S1_EMAd0.01,S1_EMAd0.1,S2_dR,S2_abs_dR,S2_EMAi0.001,S2_EMAi0.01,S2_EMAi0.1,S2_EMAd0.001,S2_EMAd0.01,S2_EMAd0.1,S3_dR,S3_abs_dR,S3_EMAi0.001,S3_EMAi0.01,S3_EMAi0.1,S3_EMAd0.001,S3_EMAd0.01,S3_EMAd0.1,S4_dR,S4_abs_dR,S4_EMAi0.001,S4_EMAi0.01,S4_EMAi0.1,S4_EMAd0.001,S4_EMAd0.01,S4_EMAd0.1,S5_dR,S5_abs_dR,S5_EMAi0.001,S5_EMAi0.01,S5_EMAi0.1,S5_EMAd0.001,S5_EMAd0.01,S5_EMAd0.1,S6_dR,S6_abs_dR,S6_EMAi0.001,S6_EMAi0.01,S6_EMAi0.1,S6_EMAd0.001,S6_EMAd0.01,S6_EMAd0.1,S7_dR,S7_abs_dR,S7_EMAi0.001,S7_EMAi0.01,S7_EMAi0.1,S7_EMAd0.001,S7_EMAd0.01,S7_EMAd0.1,S8_dR,S8_abs_dR,S8_EMAi0.001,S8_EMAi0.01,S8_EMAi0.1,S8_EMAd0.001,S8_EMAd0.01,S8_EMAd0.1,S9_dR,S9_abs_dR,S9_EMAi0.001,S9_EMAi0.01,S9_EMAi0.1,S9_EMAd0.001,S9_EMAd0.01,S9_EMAd0.1,S10_dR,S10_abs_dR,S10_EMAi0.001,S10_EMAi0.01,S10_EMAi0.1,S10_EMAd0.001,S10_EMAd0.01,S10_EMAd0.1,S11_dR,S11_abs_dR,S11_EMAi0.001,S11_EMAi0.01,S11_EMAi0.1,S11_EMAd0.001,S11_EMAd0.01,S11_EMAd0.1,S12_dR,S12_abs_dR,S12_EMAi0.001,S12_EMAi0.01,S12_EMAi0.1,S12_EMAd0.001,S12_EMAd0.01,S12_EMAd0.1,S13_dR,S13_abs_dR,S13_EMAi0.001,S13_EMAi0.01,S13_EMAi0.1,S13_EMAd0.001,S13_EMAd0.01,S13_EMAd0.1,S14_dR,S14_abs_dR,S14_EMAi0.001,S14_EMAi0.01,S14_EMAi0.1,S14_EMAd0.001,S14_EMAd0.01,S14_EMAd0.1,S15_dR,S15_abs_dR,S15_EMAi0.001,S15_EMAi0.01,S15_EMAi0.1,S15_EMAd0.001,S15_EMAd0.01,S15_EMAd0.1,S16_dR,S16_abs_dR,S16_EMAi0.001,S16_EMAi0.01,S16_EMAi0.1,S16_EMAd0.001,S16_EMAd0.01,S16_EMAd0.1
2,batch7.dat,4414.3472,1.948996,0.868051,1.338832,4.203063,-0.619717,-1.139482,-6.070034,90386.2266,4.796104,19.785914,28.891664,46.920539,-15.219544,-23.058964,-99.538178,13505.0806,3.671947,3.005621,5.562155,9.700897,-2.614516,-4.191087,-14.502017,13458.227,3.544248,2.987152,5.339507,9.35022,-2.573716,-4.041772,-14.525682,3229.0298,2.398051,0.925541,2.074127,5.035337,-0.656897,-1.276316,-4.943142,2894.5388,2.275217,0.846095,2.036756,5.072072,-0.570823,-1.101297,-4.403785,17556.8101,3.796716,4.35446,8.441865,14.240605,-3.681555,-6.091152,-16.877278,18576.4204,3.77534,4.623996,9.366277,13.317648,-3.871892,-6.398066,-19.34943,65398.4043,4.308148,13.71195,17.399507,31.625209,-10.513765,-15.747509,-60.92474,45008.0566,3.78645,9.082502,11.236246,24.527325,-7.348268,-10.74875,-35.224309,16292.5391,3.905349,3.378954,5.195227,8.188639,-3.089133,-4.470306,-10.380413,12780.1079,3.713499,2.711576,4.380248,6.874219,-2.43667,-3.516638,-8.787605,4543.0081,2.484857,1.335838,3.23892,5.121957,-0.860689,-1.425114,-4.286258,4470.9658,2.460251,1.307128,3.103958,5.187482,-0.829871,-1.401576,-3.485971,21768.4219,4.171682,4.791448,8.799183,11.536462,-4.522289,-7.062042,-15.643877,18160.0537,3.973871,4.156835,7.583811,10.275562,-3.744552,-5.862125,-12.333741
2,batch7.dat,486.127,1.301536,0.143544,0.496622,3.210305,-0.08297,-0.346168,-2.755991,93360.1836,4.872469,21.485433,32.827338,55.394332,-15.448359,-24.177784,-91.184621,13725.48,3.703106,3.181351,6.079647,10.675138,-2.722633,-4.273189,-14.000138,13693.9106,3.594025,3.184497,6.061678,9.822769,-2.681979,-4.207578,-14.392609,3300.4654,2.45311,0.987132,2.322,5.349383,-0.690623,-1.375608,-4.895061,2963.097,2.315775,0.902318,2.255732,5.764762,-0.595777,-1.133079,-4.940862,17840.3857,3.910036,4.609668,9.238752,13.949484,-3.781811,-6.084897,-15.733228,18698.9795,3.882979,4.898527,10.130061,15.45589,-4.008449,-6.842645,-20.608224,67017.25,4.408373,14.304578,18.769584,33.520532,-10.477956,-15.520631,-63.121652,46507.9443,3.924625,9.455605,11.86056,21.938846,-7.414438,-10.316919,-36.35554,16575.4429,3.926105,3.556273,5.878127,8.421902,-3.233135,-4.688398,-10.569939,12931.3838,3.742951,2.828697,4.774012,6.695326,-2.525912,-3.706053,-8.582276,4580.0154,2.534184,1.4361,3.693217,5.968579,-0.895445,-1.40656,-3.925401,4491.262,2.488405,1.390366,3.41511,5.243303,-0.85446,-1.350554,-3.306475,21977.7383,4.233019,5.144435,9.965241,13.761676,-4.716674,-7.24132,-15.175236,18350.7398,4.033102,4.436854,8.581151,11.041903,-3.873313,-5.825907,-13.087977
2,batch7.dat,1444.7171,1.949078,0.570964,1.937367,4.57235,-0.289842,-0.856299,-3.220108,10041.3838,2.716187,3.025308,4.888535,9.569433,-1.30036,-2.131573,-10.262679,10172.6753,2.567872,2.265941,3.152179,9.244124,-1.566922,-2.921358,-12.53108,11245.1967,2.623163,2.507815,3.417044,8.858975,-1.63557,-2.965077,-11.685804,2384.4099,2.318394,0.782768,1.546433,4.713153,-0.442753,-1.013653,-4.305843,2369.2941,2.334077,0.754952,1.410712,4.130032,-0.435104,-0.98696,-4.00868,10618.8262,2.790604,2.748457,3.681371,8.566329,-1.760682,-3.548912,-12.320875,12105.1587,2.90085,3.048169,4.105933,10.445509,-1.98093,-4.01077,-13.234219,3101.0439,1.422048,1.005922,1.924319,4.848336,-0.320674,-0.653874,-3.862559,3152.52,1.463248,0.877776,1.657777,3.760414,-0.286256,-0.660237,-3.85957,6621.1396,2.297909,1.483361,1.882971,3.998596,-1.161874,-1.868043,-6.27357,6702.1181,2.219806,1.392567,1.857805,4.815648,-1.13529,-1.925537,-5.457829,3648.3687,2.668138,1.155872,2.000014,3.805397,-0.664363,-1.24165,-3.564552,3997.3166,2.815831,1.209904,2.005128,3.696887,-0.71412,-1.260323,-3.356082,7520.4512,2.392069,1.969054,2.908853,5.637198,-1.445891,-2.592947,-6.425451,6495.3316,2.387698,1.718564,2.597477,5.208953,-1.227803,-2.22385,-5.186916
2,batch7.dat,434.105,1.370421,0.383171,1.023955,3.25393,-0.339646,-1.274937,-3.944057,9988.836,2.759382,2.976199,4.821239,8.362266,-1.277832,-2.076732,-8.896715,9790.2822,2.511201,2.235806,3.128549,8.374788,-1.436756,-2.556073,-10.933489,10745.2808,2.539361,2.446726,3.391356,9.614774,-1.504905,-2.53161,-11.11678,2354.4111,2.327214,0.758116,1.442181,4.188861,-0.406108,-0.843781,-4.106172,2362.2994,2.36593,0.748581,1.431165,4.505353,-0.411116,-0.788454,-4.269434,10295.9634,2.767097,2.726105,3.719932,9.004808,-1.598691,-2.770455,-9.385046,11680.8828,2.866985,3.033752,4.093632,9.639296,-1.773402,-3.115689,-12.007883,3287.3022,1.472459,1.00238,1.962401,4.147267,-0.329098,-0.702919,-4.230439,3328.5786,1.515758,0.874321,1.573327,4.101703,-0.285754,-0.652278,-3.56817,6535.1758,2.297603,1.492894,1.96322,4.902857,-1.090991,-1.681096,-5.077727,6546.1626,2.209129,1.390919,1.840441,4.675995,-1.067997,-1.682486,-4.933346,3581.6545,2.659039,1.12393,2.018289,4.560559,-0.602618,-1.000435,-3.255456,3894.44,2.799909,1.177906,1.971717,4.070236,-0.651241,-0.996994,-2.894744,7420.1094,2.400437,1.963034,2.784856,5.814394,-1.319285,-2.108699,-5.185653,6353.689,2.375503,1.714248,2.50905,5.119749,-1.136507,-1.789613,-4.620748
2,batch7.dat,1229.2461,1.814225,0.751415,2.509324,4.899804,-0.790435,-2.436432,-5.406528,17804.4976,3.239646,5.214566,8.529022,13.704902,-2.567716,-3.915721,-15.889925,11620.7329,2.749626,2.387711,3.337686,8.671701,-1.734567,-3.139101,-12.858303,12576.6108,2.757075,2.609416,3.448392,10.226575,-1.81155,-3.115349,-13.025702,2617.5214,2.396704,0.812537,1.485731,3.912539,-0.463225,-0.937582,-4.731956,2626.267,2.429642,0.802032,1.527425,4.394515,-0.456284,-0.925352,-4.577316,12791.3106,3.097445,3.165532,4.735819,10.06626,-2.107407,-3.685899,-11.591322,14209.8798,3.183252,3.460733,5.059597,8.905681,-2.276482,-4.021468,-15.963008,6596.9736,1.742205,1.815231,3.144348,7.04383,-0.768908,-1.320572,-5.771017,6091.0776,1.74795,1.506501,2.525041,5.297001,-0.628891,-1.066514,-5.008672,8662.7671,2.604434,1.859425,2.787047,5.719128,-1.475902,-2.237362,-5.784137,8259.0928,2.458821,1.609502,2.39339,4.721664,-1.340761,-2.152422,-6.418418,3962.022,2.719631,1.197206,2.152822,3.822073,-0.664521,-1.106519,-3.713803,4263.6905,2.845824,1.250575,2.150532,3.735535,-0.714206,-1.139646,-3.284174,10374.9575,2.821994,2.601069,4.295363,6.638289,-1.912268,-2.977284,-6.689832,8883.7808,2.793518,2.261313,3.732193,6.32893,-1.632117,-2.564888,-6.439645
3,batch8.dat,191.6784,1.097676,0.085713,0.374642,2.811447,-0.119149,-0.365198,-2.850503,37699.6093,3.410369,9.6926,14.618374,24.715278,-8.165545,-12.094239,-34.006684,8932.6829,3.424292,2.519343,4.476731,9.334217,-2.016334,-3.410085,-9.919937,9036.2815,3.303704,2.540368,4.411801,7.623647,-2.004905,-3.284269,-10.582721,2397.7432,2.298949,0.858986,2.086802,5.056685,-0.588877,-1.144501,-5.434928,2149.1708,2.187579,0.772232,2.044545,4.349598,-0.529639,-1.112689,-4.4528,11864.3022,3.680024,3.746102,7.045698,10.688661,-2.856566,-5.107787,-13.54182,12503.9341,3.63138,3.994928,7.655898,11.861445,-3.033432,-5.399332,-12.707092,33209.0312,3.313124,6.97496,9.710674,16.653879,-5.851903,-8.429603,-26.192714,21114.4951,2.735633,4.19354,5.835873,10.278766,-3.500111,-5.037374,-15.469851,10877.8339,3.60855,2.83488,4.323547,6.233371,-2.287414,-3.360956,-7.785282,8926.4023,3.514866,2.361454,3.708356,6.265744,-1.906495,-2.824825,-6.552052,3281.9511,2.352164,1.139184,2.904699,4.703665,-0.761658,-1.397183,-3.552804,3224.3823,2.335492,1.120283,2.875418,4.791037,-0.74222,-1.282544,-4.057572,14282.3648,3.973612,4.081411,6.915375,9.600034,-3.273612,-5.29361,-10.223869,12723.271,3.888402,3.740372,6.32486,8.530802,-2.909987,-4.585015,-8.863957
4,batch8.dat,1026.7711,1.77815,0.217603,0.456212,2.717769,-0.120566,-0.366165,-2.849829,43174.5351,4.856851,9.245458,12.537111,22.710297,-6.796471,-10.219551,-38.371321,5727.292,2.78196,1.399761,2.629207,5.699241,-1.009512,-1.795951,-6.459613,5851.1592,2.716979,1.424782,2.571962,6.156511,-1.008044,-1.71025,-7.001899,1624.3809,1.949066,0.442316,1.082046,4.063169,-0.308871,-0.729253,-3.331484,1496.6082,1.896552,0.43039,1.023637,3.651014,-0.293531,-0.68275,-3.683393,7602.5672,2.969736,1.929007,3.787076,8.162997,-1.433906,-2.486791,-8.486986,8036.9639,2.942639,2.064181,4.088119,7.229885,-1.519608,-2.724047,-9.508092,23296.9092,2.890624,4.706019,5.838126,13.835841,-3.734678,-5.696814,-20.653101,13898.2266,2.319187,2.78025,3.565395,8.841275,-2.01431,-3.138329,-10.936581,6723.9451,2.82621,1.52682,2.521124,4.813483,-1.116159,-1.706533,-5.475701,5310.1318,2.669989,1.22296,2.120624,4.456644,-0.916206,-1.411785,-4.127651,2412.9412,2.106933,0.697654,1.551727,3.617705,-0.430299,-0.778288,-2.574608,2414.5882,2.109409,0.711666,1.52098,3.209453,-0.419389,-0.766572,-2.739835,8564.5654,2.985754,1.980935,3.642785,6.130027,-1.559282,-2.429851,-6.116201,7552.8935,2.904174,1.795621,3.273222,5.340532,-1.381657,-2.131961,-5.6973
3,batch8.dat,311.8748,1.195577,0.105731,0.352459,2.47542,-0.111241,-0.339984,-2.832566,37446.2793,3.405166,10.401945,15.758338,27.792169,-8.081846,-11.82376,-34.477188,9037.5915,3.508875,2.682242,4.629288,8.149477,-2.05223,-3.265251,-9.351781,9177.4538,3.400851,2.689005,4.566247,8.564968,-2.058041,-3.353815,-9.160002,2390.7033,2.280847,0.918017,2.127121,5.356943,-0.606058,-1.175949,-3.991848,2145.6912,2.187742,0.822652,2.068018,4.831616,-0.542103,-1.047822,-4.290689,12068.7837,3.769239,4.019382,7.564801,11.530287,-2.955678,-4.915542,-13.399679,12687.0137,3.711335,4.264431,8.169749,13.556403,-3.152237,-5.184052,-15.621357,33657.6514,3.412502,7.464907,10.113706,16.797442,-5.79604,-8.624661,-26.946378,21625.3438,2.869699,4.490125,6.087811,10.496653,-3.455964,-5.011802,-15.319372,10946.3833,3.665541,3.050847,4.723098,7.029046,-2.331621,-3.439979,-6.74896,9052.5193,3.619156,2.527696,4.010646,6.053894,-1.946049,-2.950123,-6.478512,3270.8881,2.353066,1.209712,3.11789,5.157615,-0.788082,-1.328888,-3.631993,3235.6599,2.346452,1.194858,2.964023,5.277093,-0.769946,-1.315455,-3.853728,14408.7544,4.013333,4.406118,7.519377,10.501141,-3.386627,-5.355078,-11.19509,12779.939,3.928582,4.018307,6.862054,9.348754,-2.988805,-4.620737,-9.125395
4,batch8.dat,987.0169,1.843827,0.218607,0.458205,2.371428,-0.113612,-0.35831,-2.87319,43444.6866,4.88073,9.285713,12.280624,21.829699,-6.915885,-10.510113,-34.266964,5860.1665,2.839533,1.387715,2.568842,6.183717,-0.99489,-1.838026,-7.11688,5957.6047,2.7565,1.427157,2.519515,6.003876,-0.991447,-1.807979,-6.68794,1641.0127,1.96129,0.452845,1.014258,3.643179,-0.307598,-0.752385,-4.177789,1539.7085,1.91944,0.42633,0.998463,3.618254,-0.288995,-0.66726,-4.115024,7833.83,3.037402,1.946604,3.730986,5.987898,-1.428635,-2.590214,-8.100856,8289.9917,3.014394,2.069591,4.058614,8.534568,-1.498494,-2.804536,-8.683342,23620.3105,2.914096,4.789603,6.031754,13.537857,-3.80538,-5.69242,-20.992567,14004.9404,2.33131,2.811124,3.540104,7.994876,-2.058854,-3.222262,-10.900729,6842.9307,2.865311,1.533472,2.512656,4.781152,-1.107027,-1.697384,-4.72336,5430.8772,2.718183,1.229798,2.102073,3.884891,-0.905171,-1.410752,-4.435793,2445.6269,2.116235,0.69361,1.596672,3.484752,-0.418788,-0.812926,-2.85862,2493.1345,2.153931,0.702578,1.512683,3.216589,-0.422154,-0.782928,-2.730792,8844.1152,3.052315,2.007671,3.717404,5.914351,-1.546787,-2.516976,-5.839553,7793.9153,2.973458,1.805378,3.287693,5.579101,-1.385286,-2.154179,-5.951694
3,batch8.dat,152.4063,1.100063,0.076945,0.312981,2.852317,-0.090156,-0.327995,-2.558954,36803.7031,3.352927,10.032339,15.216894,25.932122,-7.98505,-11.830871,-36.372158,9191.1218,3.549576,2.718382,4.851848,8.497943,-2.066737,-3.358086,-9.423503,9355.166,3.442768,2.712291,4.757626,8.624636,-2.052028,-3.307387,-9.897274,2433.1596,2.31553,0.914619,2.266739,5.371194,-0.603116,-1.155514,-4.350984,2165.0917,2.193681,0.825225,2.184992,5.031452,-0.542492,-1.071337,-4.291837,12080.9004,3.760952,4.04818,7.752965,12.052856,-2.923959,-4.834026,-12.527978,12858.6993,3.729982,4.309368,8.209763,12.76959,-3.120876,-5.135247,-13.210814,33450.6464,3.388052,7.396521,9.98152,17.931982,-5.803543,-8.440849,-25.690057,21626.9463,2.861289,4.434181,6.06719,10.427273,-3.501196,-5.087753,-15.480832,11167.8433,3.717326,3.058157,4.727176,7.019645,-2.338089,-3.403209,-7.474786,9073.9672,3.63164,2.530422,4.051635,5.973663,-1.939449,-2.912937,-6.491283,3291.4453,2.353972,1.203923,3.073002,5.078489,-0.771943,-1.292681,-3.326231,3246.1694,2.345774,1.207539,3.006338,5.171739,-0.754574,-1.304762,-3.195409,14574.0215,4.019066,4.444806,7.494327,10.143905,-3.35657,-5.2042,-11.031052,12841.6636,3.935718,4.044853,7.059461,9.974182,-2.95788,-4.708727,-9.735142
4,batch8.dat,938.8916,1.853794,0.200317,0.434305,2.659174,-0.107299,-0.350245,-3.013861,43368.876,4.840947,9.326189,12.20625,22.390819,-6.902912,-10.086689,-34.562821,5819.6035,2.821134,1.38527,2.4788,5.810582,-0.99266,-1.777225,-7.362413,5895.886,2.735017,1.397298,2.439468,6.098484,-0.995394,-1.762564,-7.285837,1634.2194,1.949978,0.434476,1.00029,3.342396,-0.313043,-0.73112,-4.083901,1511.1178,1.899506,0.42761,1.052815,3.566369,-0.279877,-0.688055,-3.681971,7747.4421,3.006458,1.923651,3.6977,7.577701,-1.408695,-2.34682,-9.77784,8132.2065,2.960877,2.024119,3.939663,7.320626,-1.502607,-2.771515,-10.330102,23834.6826,2.922839,4.831716,6.030676,12.453884,-3.86035,-5.850506,-19.210877,14186.1289,2.342747,2.833526,3.627726,7.836037,-2.100929,-3.275302,-11.868483,6747.416,2.838208,1.502537,2.4053,4.995949,-1.113302,-1.645372,-4.480024,5366.6018,2.710335,1.211219,2.034464,4.303652,-0.906744,-1.366496,-3.84162,2405.501,2.092488,0.681226,1.540031,3.691749,-0.411698,-0.779378,-2.895875,2451.4724,2.131999,0.694821,1.529931,3.369845,-0.407017,-0.732235,-3.485311,8716.915,3.018112,1.965932,3.613353,5.728764,-1.543319,-2.417107,-5.895407,7652.2876,2.933408,1.788761,3.308548,5.701733,-1.356895,-2.09729,-5.174066
4,batch8.dat,883.1484,1.884272,0.19162,0.468518,2.647577,-0.095631,-0.331544,-2.550555,43237.4892,4.830812,9.215267,12.191895,22.903153,-6.914215,-10.200943,-37.03022,5845.4749,2.821791,1.397896,2.517168,5.684292,-1.017563,-1.810666,-7.261718,5958.9182,2.741267,1.413936,2.439119,5.339321,-1.041976,-1.816292,-6.428961,1605.0363,1.929147,0.434042,1.029225,3.512942,-0.315059,-0.7234,-3.631791,1512.6781,1.895224,0.42587,1.100441,3.822992,-0.290732,-0.704808,-4.159883,7791.0933,3.009941,1.946367,3.795715,6.490205,-1.457464,-2.566879,-8.949521,8241.1845,2.966701,2.052703,4.007048,7.363053,-1.544285,-2.726508,-10.89025,23832.29,2.915819,4.817442,6.038978,13.459526,-3.845464,-5.839651,-19.654023,14158.7207,2.335446,2.8238,3.588446,8.288373,-2.103601,-3.299097,-11.28347,6843.8513,2.859083,1.528448,2.423961,4.466406,-1.143621,-1.73258,-4.977371,5408.2043,2.721897,1.225852,2.024744,3.949987,-0.921237,-1.419614,-4.149433,2422.7712,2.094905,0.674538,1.518309,3.467707,-0.43102,-0.78293,-2.763237,2460.7658,2.131504,0.691341,1.527572,2.997557,-0.42387,-0.786517,-2.849669,8824.9985,3.034321,2.012383,3.691289,5.962855,-1.598747,-2.533691,-6.041612,7753.9568,2.960666,1.798879,3.256084,5.220516,-1.399524,-2.173226,-4.977241
4,batch8.dat,790.3166,1.822678,0.180125,0.427796,2.53412,-0.100204,-0.344694,-2.698189,43097.3926,4.809925,9.183753,12.116837,23.518192,-6.919699,-10.409338,-34.084365,5922.1262,2.847805,1.386893,2.491133,6.016825,-1.015669,-1.733335,-7.602485,6026.7216,2.770473,1.424092,2.48524,5.592385,-1.016581,-1.746883,-7.469508,1625.75,1.942482,0.434898,1.042041,3.865211,-0.311918,-0.724445,-4.505529,1551.5436,1.931191,0.41753,1.068767,3.516848,-0.29197,-0.672867,-3.458457,7882.7036,3.038186,1.926825,3.693928,7.376207,-1.44757,-2.527306,-8.676241,8308.9243,3.002702,2.056183,3.952085,7.93428,-1.538183,-2.590513,-9.541302,23848.916,2.91274,4.811969,5.997275,13.006993,-3.862167,-5.813042,-19.434984,14069.1768,2.318553,2.824458,3.58167,8.260539,-2.115577,-3.314281,-12.46136,6875.0549,2.854184,1.520952,2.445119,5.182699,-1.134421,-1.719024,-5.50036,5494.4455,2.760523,1.226203,2.008132,4.416116,-0.92077,-1.414871,-4.462428,2451.8606,2.112319,0.686438,1.536605,3.167437,-0.425227,-0.783223,-3.54426,2493.751,2.148964,0.695772,1.581603,3.094954,-0.416884,-0.742757,-3.398749,8868.4405,3.054145,1.997908,3.656743,6.570548,-1.581703,-2.439551,-5.139482,7815.6196,2.978636,1.794103,3.288392,5.974411,-1.393904,-2.144536,-5.094692
4,batch8.dat,927.4442,1.974537,0.19843,0.39977,2.348073,-0.097212,-0.353349,-2.707827,42886.8447,4.774992,9.051025,12.065639,21.703715,-6.866756,-10.289753,-35.832537,5844.4822,2.7977,1.385704,2.56326,5.673019,-1.00542,-1.743574,-7.220786,5968.2149,2.735349,1.409907,2.473014,5.55804,-1.001929,-1.716002,-5.994748,1625.6175,1.94265,0.443496,1.063842,3.375124,-0.303843,-0.716077,-3.956074,1527.717,1.905793,0.419383,1.012089,3.522365,-0.288733,-0.672216,-3.86434,7854.8003,3.001371,1.92965,3.627314,6.372009,-1.433595,-2.598043,-9.239352,8261.5059,2.974175,2.037416,3.965627,7.385483,-1.513116,-2.688801,-9.359508,23917.459,2.915332,4.817961,6.070557,14.876611,-3.863795,-5.916126,-21.855174,14059.3418,2.321759,2.8157,3.533869,8.245819,-2.101539,-3.198116,-11.547347,6832.5349,2.840742,1.515764,2.452242,4.990313,-1.116936,-1.693249,-5.430813,5444.9456,2.718646,1.218451,2.059509,4.143078,-0.918879,-1.382984,-4.451557,2427.6235,2.096736,0.686142,1.575143,3.541967,-0.415775,-0.729251,-2.904129,2445.0564,2.108622,0.689058,1.490828,3.247799,-0.414388,-0.732453,-2.675453,8855.9375,3.041611,1.971447,3.673613,6.783282,-1.560425,-2.345087,-6.381689,7763.5242,2.931669,1.790596,3.291536,5.889529,-1.386489,-2.16944,-5.808496
4,batch8.dat,851.4358,1.937378,0.182199,0.424462,2.587333,-0.123296,-0.431997,-2.720207,42941.4668,4.775602,9.104099,11.908617,20.787657,-6.918024,-10.242194,-36.749349,5917.0886,2.817316,1.377639,2.620082,5.453655,-1.019962,-1.847626,-6.464428,5993.2073,2.73076,1.41472,2.582161,5.662285,-1.030588,-1.728309,-7.282263,1616.2512,1.934187,0.437071,1.124433,3.541976,-0.310019,-0.714286,-3.739261,1521.055,1.896639,0.426787,1.166261,4.140422,-0.289731,-0.646472,-4.232922,7894.4458,3.004052,1.9214,3.658737,6.691177,-1.475868,-2.533292,-8.885829,8269.417,2.966664,2.030182,4.08238,7.813686,-1.546025,-2.780236,-9.647616,23875.6084,2.90506,4.824918,6.05737,13.598311,-3.876912,-5.841768,-19.535966,14093.458,2.320915,2.801739,3.509775,8.327274,-2.099526,-3.362524,-11.96657,6863.4243,2.842526,1.519294,2.482874,4.453995,-1.137577,-1.712015,-4.893574,5451.4231,2.7129,1.217154,2.076171,3.813627,-0.922575,-1.37539,-4.412451,2406.6492,2.081443,0.691348,1.562466,3.666475,-0.423299,-0.746966,-2.957384,2446.9526,2.106925,0.69518,1.61932,3.676787,-0.414903,-0.751017,-2.855797,8782.8593,3.007531,1.96778,3.688144,6.834395,-1.569407,-2.358958,-6.06483,7842.7979,2.955282,1.790619,3.293184,6.186787,-1.400914,-2.069924,-5.354382
4,batch8.dat,650.0215,1.884982,0.15249,0.435888,2.410658,-0.094753,-0.364393,-2.673719,42845.0498,4.77304,9.115637,11.876773,22.103339,-6.910333,-10.399823,-41.401454,5774.8892,2.705123,1.373365,2.414562,4.905419,-1.021263,-1.703064,-6.581204,5837.8454,2.624275,1.40615,2.524216,5.480475,-1.029799,-1.755443,-6.819258,1594.9755,1.914777,0.421088,0.994804,3.480751,-0.30809,-0.724489,-4.044499,1503.5765,1.881242,0.414634,1.173057,4.342856,-0.284085,-0.674457,-3.720514,7786.6684,2.918897,1.916012,3.722547,7.719862,-1.46699,-2.309835,-9.371385,8122.9184,2.870315,2.028801,3.917101,7.299185,-1.536482,-2.58503,-9.520221,23845.3418,2.9039,4.832379,6.056878,13.092541,-3.889688,-5.907187,-19.503161,14082.1699,2.316763,2.821288,3.573081,9.101241,-2.136025,-3.237222,-12.872166,6753.6111,2.749781,1.5038,2.444878,5.050801,-1.13465,-1.749113,-4.5685,5363.055,2.636214,1.201386,2.040486,3.46244,-0.925892,-1.453742,-3.829167,2387.5083,2.067004,0.663767,1.536618,3.574778,-0.419722,-0.729065,-2.828065,2439.4365,2.101348,0.677655,1.513425,3.125771,-0.419442,-0.769752,-2.733408,8708.5747,2.944332,1.973388,3.633484,6.018167,-1.56827,-2.407055,-6.015472,7731.4419,2.877932,1.784488,3.338934,5.665835,-1.389869,-2.151399,-5.471543
4,batch8.dat,458.7821,1.682859,0.115864,0.367705,2.316965,-0.065111,-0.302799,-2.745083,42444.9883,4.735611,9.073699,12.169293,21.412644,-6.892379,-10.26893,-36.163196,5906.3682,2.798508,1.40086,2.470224,5.564094,-1.025251,-1.719431,-7.028937,6008.3736,2.720889,1.42684,2.506561,5.61894,-1.036306,-1.707433,-6.930808,1638.208,1.94602,0.437967,1.031695,4.38998,-0.313978,-0.725019,-4.023518,1515.9921,1.895182,0.426419,1.04178,3.597983,-0.290264,-0.675774,-3.427061,7875.1208,2.992901,1.95987,3.723362,6.778451,-1.463092,-2.569386,-9.103712,8320.8213,2.964741,2.066183,4.030792,8.572665,-1.546141,-2.784013,-9.733441,23787.1221,2.898375,4.789101,6.049543,13.696584,-3.844618,-6.03467,-21.832203,14073.0518,2.31334,2.789343,3.479871,7.778636,-2.115902,-3.394797,-11.450414,6894.9798,2.834498,1.53319,2.500931,4.622198,-1.146178,-1.707864,-5.596648,5477.1233,2.732814,1.233471,2.086082,4.147335,-0.922532,-1.410968,-4.169569,2426.9536,2.094033,0.680424,1.526126,3.407988,-0.424438,-0.83075,-2.862517,2460.5278,2.12155,0.690652,1.502253,3.315476,-0.419673,-0.772964,-3.016273,8877.0952,3.019122,2.011225,3.770727,6.72233,-1.574805,-2.504973,-6.475984,7821.0051,2.946436,1.81212,3.264072,5.544257,-1.392749,-2.14485,-5.202664
